percentCoverage,basisofrecord,country,class,totalSpeciesInCountry,totalSpeciesWith10Images,license
20.3084832904884,PRESERVED_SPECIMEN,French Polynesia,Polypodiopsida,389,79,total
20.3007518796992,PRESERVED_SPECIMEN,United States,Exobasidiomycetes,133,27,non-commercial
20.3007518796992,PRESERVED_SPECIMEN,United States,Exobasidiomycetes,133,27,total
20.3007518796992,PRESERVED_SPECIMEN,United States,Exobasidiomycetes,133,27,open commercial
20.2614379084967,PRESERVED_SPECIMEN,Bahamas,Ulvophyceae,153,31,total
20.2222222222222,HUMAN_OBSERVATION,New Zealand,Polypodiopsida,450,91,open commercial
20.1120448179272,PRESERVED_SPECIMEN,Cuba,Liliopsida,1785,359,total
20.0626959247649,PRESERVED_SPECIMEN,South Africa,Aves,1276,256,open commercial
20.0626959247649,PRESERVED_SPECIMEN,South Africa,Aves,1276,256,non-commercial
20.0389105058366,HUMAN_OBSERVATION,France,Aves,1028,206,total
20.0146092037984,HUMAN_OBSERVATION,Argentina,Aves,1369,274,total
20,PRESERVED_SPECIMEN,Equatorial Guinea,Polypodiopsida,245,49,total
19.8738170347003,HUMAN_OBSERVATION,South Africa,Mammalia,634,126,total
19.8675496688742,PRESERVED_SPECIMEN,Colombia,Leotiomycetes,151,30,total
19.8675496688742,PRESERVED_SPECIMEN,Colombia,Leotiomycetes,151,30,open commercial
19.8675496688742,PRESERVED_SPECIMEN,Colombia,Leotiomycetes,151,30,non-commercial
19.8443579766537,HUMAN_OBSERVATION,France,Aves,1028,204,non-commercial
19.8219787743923,PRESERVED_SPECIMEN,Madagascar,Liliopsida,2921,579,total
19.6870925684485,PRESERVED_SPECIMEN,United States,Amphibia,767,151,total
19.6560196560197,PRESERVED_SPECIMEN,Dominican Republic,Liliopsida,1221,240,total
19.6490673411318,PRESERVED_SPECIMEN,Brazil,Liliopsida,12652,2486,open commercial
19.5763330898466,HUMAN_OBSERVATION,Argentina,Aves,1369,268,non-commercial
19.4285714285714,HUMAN_OBSERVATION,Costa Rica,Reptilia,350,68,non-commercial
19.4285714285714,HUMAN_OBSERVATION,Costa Rica,Reptilia,350,68,total
19.3965517241379,HUMAN_OBSERVATION,Benin,Mammalia,232,45,non-commercial
19.3965517241379,HUMAN_OBSERVATION,Benin,Mammalia,232,45,total
19.2796610169492,HUMAN_OBSERVATION,United States,Reptilia,2832,546,total
19.2513368983957,PRESERVED_SPECIMEN,Puerto Rico,Pucciniomycetes,187,36,total
19.2513368983957,PRESERVED_SPECIMEN,Puerto Rico,Pucciniomycetes,187,36,open commercial
19.2513368983957,PRESERVED_SPECIMEN,Puerto Rico,Pucciniomycetes,187,36,non-commercial
19.2208462332301,PRESERVED_SPECIMEN,Norway,Magnoliopsida,3876,745,total
19.1906005221932,HUMAN_OBSERVATION,South Africa,Reptilia,766,147,total
19.1021126760563,PRESERVED_SPECIMEN,Mexico,Reptilia,1136,217,total
19.0851735015773,HUMAN_OBSERVATION,South Africa,Mammalia,634,121,non-commercial
19.0600522193212,HUMAN_OBSERVATION,South Africa,Reptilia,766,146,non-commercial
19.0352020860495,PRESERVED_SPECIMEN,United States,Amphibia,767,146,non-commercial
18.9836203275934,HUMAN_OBSERVATION,United States,Liliopsida,9524,1808,total
18.9402076620122,HUMAN_OBSERVATION,Canada,Liliopsida,2793,529,total
18.9333333333333,HUMAN_OBSERVATION,Denmark,Pezizomycetes,375,71,total
18.8634569850039,HUMAN_OBSERVATION,Australia,Reptilia,1267,239,total
18.8526384935406,HUMAN_OBSERVATION,Canada,Magnoliopsida,9134,1722,total
18.7203791469194,PRESERVED_SPECIMEN,United States,Arthoniomycetes,422,79,total
18.7123374563907,PRESERVED_SPECIMEN,Cuba,Magnoliopsida,6306,1180,non-commercial
18.6714542190305,PRESERVED_SPECIMEN,Japan,Polypodiopsida,1114,208,total
18.6489058039962,PRESERVED_SPECIMEN,Cuba,Magnoliopsida,6306,1176,open commercial
18.632855567806,HUMAN_OBSERVATION,Spain,Aves,907,169,non-commercial
18.6179735051916,HUMAN_OBSERVATION,Canada,Liliopsida,2793,520,non-commercial
18.5731857318573,PRESERVED_SPECIMEN,Brazil,Bryopsida,2439,453,total
18.5526315789474,HUMAN_OBSERVATION,Australia,Mammalia,760,141,total
18.4366104663893,HUMAN_OBSERVATION,Canada,Magnoliopsida,9134,1684,non-commercial
18.3991683991684,HUMAN_OBSERVATION,Norway,Lecanoromycetes,1924,354,total
18.3712121212121,HUMAN_OBSERVATION,Israel,Aves,528,97,non-commercial
18.3712121212121,HUMAN_OBSERVATION,Israel,Aves,528,97,total
18.3692893401015,PRESERVED_SPECIMEN,France,Liliopsida,3152,579,total
18.3006535947712,PRESERVED_SPECIMEN,Bahamas,Ulvophyceae,153,28,open commercial
18.3006535947712,PRESERVED_SPECIMEN,Bahamas,Ulvophyceae,153,28,non-commercial
18.2978723404255,PRESERVED_SPECIMEN,Portugal,Polypodiopsida,235,43,total
18.2669789227166,PRESERVED_SPECIMEN,Bahamas,Liliopsida,427,78,total
18.2481751824818,PRESERVED_SPECIMEN,Mayotte,Insecta,137,25,total
18.230358504958,PRESERVED_SPECIMEN,Philippines,Polypodiopsida,1311,239,non-commercial
18.1286549707602,PRESERVED_SPECIMEN,Micronesia (Federated States of),Polypodiopsida,171,31,total
18.1236673773987,PRESERVED_SPECIMEN,United States,Pucciniomycetes,1407,255,open commercial
18.1236673773987,PRESERVED_SPECIMEN,United States,Pucciniomycetes,1407,255,non-commercial
18.1236673773987,PRESERVED_SPECIMEN,United States,Pucciniomycetes,1407,255,total
18.0327868852459,PRESERVED_SPECIMEN,Canada,Cyanophyceae,122,22,total
18.001525553013,PRESERVED_SPECIMEN,Philippines,Polypodiopsida,1311,236,open commercial
17.9336413271735,HUMAN_OBSERVATION,United States,Liliopsida,9524,1708,non-commercial
17.9152148664344,PRESERVED_SPECIMEN,Madagascar,Magnoliopsida,10332,1851,non-commercial
17.841726618705,PRESERVED_SPECIMEN,United States,Lecanoromycetes,4865,868,non-commercial
17.6010430247718,PRESERVED_SPECIMEN,United States,Amphibia,767,135,open commercial
17.5975177304965,PRESERVED_SPECIMEN,Indonesia,Polypodiopsida,2256,397,non-commercial
17.5644028103045,PRESERVED_SPECIMEN,Bahamas,Liliopsida,427,75,non-commercial
17.518389469609,PRESERVED_SPECIMEN,Madagascar,Magnoliopsida,10332,1810,open commercial
17.5182481751825,PRESERVED_SPECIMEN,Venezuela,Leotiomycetes,137,24,open commercial
17.5182481751825,PRESERVED_SPECIMEN,Venezuela,Leotiomycetes,137,24,non-commercial
17.5182481751825,PRESERVED_SPECIMEN,Venezuela,Leotiomycetes,137,24,total
17.479674796748,PRESERVED_SPECIMEN,Colombia,Lycopodiopsida,246,43,total
17.3451327433628,HUMAN_OBSERVATION,Greece,Aves,565,98,total
17.3451327433628,HUMAN_OBSERVATION,Greece,Aves,565,98,non-commercial
17.3410404624277,HUMAN_OBSERVATION,Norway,Actinopterygii,346,60,total
17.3410404624277,PRESERVED_SPECIMEN,Cameroon,Polypodiopsida,346,60,non-commercial
17.3175745118191,PRESERVED_SPECIMEN,Colombia,Polypodiopsida,1946,337,total
17.2872340425532,PRESERVED_SPECIMEN,Indonesia,Polypodiopsida,2256,390,open commercial
17.2690763052209,PRESERVED_SPECIMEN,Cuba,Polypodiopsida,747,129,non-commercial
17.2690763052209,PRESERVED_SPECIMEN,Cuba,Polypodiopsida,747,129,open commercial
17.2534041846563,HUMAN_OBSERVATION,South Africa,Liliopsida,6022,1039,non-commercial
17.0515097690941,PRESERVED_SPECIMEN,Estonia,Aves,563,96,total
17.0515097690941,PRESERVED_SPECIMEN,Estonia,Aves,563,96,non-commercial
16.9747899159664,PRESERVED_SPECIMEN,Cuba,Liliopsida,1785,303,non-commercial
16.953316953317,PRESERVED_SPECIMEN,Dominican Republic,Liliopsida,1221,207,non-commercial
16.9172932330827,PRESERVED_SPECIMEN,United Kingdom,Mammalia,532,90,open commercial
16.9172932330827,PRESERVED_SPECIMEN,United Kingdom,Mammalia,532,90,non-commercial
16.9172932330827,PRESERVED_SPECIMEN,United Kingdom,Mammalia,532,90,total
16.9014084507042,PRESERVED_SPECIMEN,Mexico,Reptilia,1136,192,non-commercial
16.8730650154799,PRESERVED_SPECIMEN,Norway,Magnoliopsida,3876,654,non-commercial
16.8627450980392,PRESERVED_SPECIMEN,Cuba,Liliopsida,1785,301,open commercial
16.8604651162791,PRESERVED_SPECIMEN,United Kingdom,Echinoidea,172,29,open commercial
16.8604651162791,PRESERVED_SPECIMEN,United Kingdom,Echinoidea,172,29,non-commercial
16.8604651162791,PRESERVED_SPECIMEN,United Kingdom,Echinoidea,172,29,total
16.8363351605325,PRESERVED_SPECIMEN,United States,Agaricomycetes,8939,1505,non-commercial
16.8316831683168,PRESERVED_SPECIMEN,Bahamas,Florideophyceae,202,34,total
16.7433302667893,PRESERVED_SPECIMEN,Panama,Polypodiopsida,1087,182,total
16.7420814479638,HUMAN_OBSERVATION,Denmark,Pucciniomycetes,221,37,total
16.7272727272727,PRESERVED_SPECIMEN,Bermuda,Florideophyceae,275,46,total
16.7272727272727,PRESERVED_SPECIMEN,Bermuda,Florideophyceae,275,46,non-commercial
16.7272727272727,PRESERVED_SPECIMEN,Bermuda,Florideophyceae,275,46,open commercial
16.71875,HUMAN_OBSERVATION,New Zealand,Arachnida,640,107,total
16.6909050229332,PRESERVED_SPECIMEN,United States,Agaricomycetes,8939,1492,open commercial
16.6666666666667,HUMAN_OBSERVATION,Denmark,Myxomycetes,162,27,total
16.6153846153846,PRESERVED_SPECIMEN,United States,Lycopodiopsida,325,54,non-commercial
16.6044776119403,PRESERVED_SPECIMEN,Haiti,Polypodiopsida,536,89,total
16.5438165438165,PRESERVED_SPECIMEN,Dominican Republic,Liliopsida,1221,202,open commercial
16.5413533834586,PRESERVED_SPECIMEN,Brazil,Sphagnopsida,133,22,open commercial
16.5413533834586,PRESERVED_SPECIMEN,Brazil,Sphagnopsida,133,22,non-commercial
16.5103189493433,HUMAN_OBSERVATION,Mexico,Amphibia,533,88,total
16.4663263625885,PRESERVED_SPECIMEN,Angola,Magnoliopsida,6073,1000,total
16.4170161773517,PRESERVED_SPECIMEN,Cameroon,Magnoliopsida,6676,1096,total
16.403162055336,PRESERVED_SPECIMEN,United Kingdom,Reptilia,506,83,total
16.403162055336,PRESERVED_SPECIMEN,United Kingdom,Reptilia,506,83,non-commercial
16.403162055336,PRESERVED_SPECIMEN,United Kingdom,Reptilia,506,83,open commercial
16.3841807909604,HUMAN_OBSERVATION,United States,Reptilia,2832,464,non-commercial
16.365568544102,HUMAN_OBSERVATION,Japan,Aves,941,154,total
16.3562281722934,PRESERVED_SPECIMEN,United States,Florideophyceae,1718,281,total
16.3561076604555,PRESERVED_SPECIMEN,United States,Ulvophyceae,483,79,open commercial
16.3561076604555,PRESERVED_SPECIMEN,United States,Ulvophyceae,483,79,total
16.3561076604555,PRESERVED_SPECIMEN,United States,Ulvophyceae,483,79,non-commercial
16.3366336633663,PRESERVED_SPECIMEN,Bahamas,Florideophyceae,202,33,open commercial
16.3366336633663,PRESERVED_SPECIMEN,Bahamas,Florideophyceae,202,33,non-commercial
16.25,HUMAN_OBSERVATION,New Zealand,Arachnida,640,104,non-commercial
16.2326753464931,PRESERVED_SPECIMEN,United States,Liliopsida,9524,1546,open commercial
16.1704611792177,PRESERVED_SPECIMEN,Mexico,Bryopsida,1713,277,total
16.1584096586178,HUMAN_OBSERVATION,South Africa,Magnoliopsida,19216,3105,total
16.0883280757098,HUMAN_OBSERVATION,Mexico,Mammalia,951,153,total
16.0194174757282,PRESERVED_SPECIMEN,New Caledonia,Polypodiopsida,412,66,total
16.01607347876,PRESERVED_SPECIMEN,Turkey,Liliopsida,1742,279,total
16,PRESERVED_SPECIMEN,Bermuda,Ulvophyceae,150,24,open commercial
16,PRESERVED_SPECIMEN,Bermuda,Ulvophyceae,150,24,total
16,PRESERVED_SPECIMEN,Bermuda,Ulvophyceae,150,24,non-commercial
15.9722222222222,HUMAN_OBSERVATION,Niger,Mammalia,144,23,non-commercial
15.9722222222222,HUMAN_OBSERVATION,Niger,Mammalia,144,23,total
15.962441314554,HUMAN_OBSERVATION,Botswana,Mammalia,213,34,total
15.8333333333333,PRESERVED_SPECIMEN,Brazil,Florideophyceae,600,95,total
15.7760814249364,HUMAN_OBSERVATION,Italy,Mammalia,393,62,total
15.695067264574,PRESERVED_SPECIMEN,Papua New Guinea,Reptilia,446,70,total
15.6908665105386,PRESERVED_SPECIMEN,Bahamas,Liliopsida,427,67,open commercial
15.690049958368,HUMAN_OBSERVATION,South Africa,Magnoliopsida,19216,3015,non-commercial
15.6716417910448,HUMAN_OBSERVATION,Burkina Faso,Mammalia,134,21,non-commercial
15.6716417910448,HUMAN_OBSERVATION,Burkina Faso,Mammalia,134,21,total
15.6271186440678,PRESERVED_SPECIMEN,United States,Bryopsida,2950,461,non-commercial
15.5722326454034,HUMAN_OBSERVATION,Mexico,Amphibia,533,83,non-commercial
15.5405405405405,PRESERVED_SPECIMEN,Taiwan,Reptilia,148,23,non-commercial
15.5405405405405,PRESERVED_SPECIMEN,Taiwan,Reptilia,148,23,open commercial
15.5405405405405,PRESERVED_SPECIMEN,Taiwan,Reptilia,148,23,total
15.4708520179372,PRESERVED_SPECIMEN,Papua New Guinea,Reptilia,446,69,non-commercial
15.4420206659013,PRESERVED_SPECIMEN,Turkey,Liliopsida,1742,269,non-commercial
15.4226804123711,PRESERVED_SPECIMEN,Canada,Lecanoromycetes,2425,374,total
15.3532608695652,HUMAN_OBSERVATION,Taiwan,Aves,736,113,non-commercial
15.3532608695652,HUMAN_OBSERVATION,Taiwan,Aves,736,113,total
15.3284671532847,PRESERVED_SPECIMEN,Cameroon,Amphibia,274,42,total
15.3284671532847,PRESERVED_SPECIMEN,Mayotte,Insecta,137,21,non-commercial
15.2636309167166,PRESERVED_SPECIMEN,Cameroon,Magnoliopsida,6676,1019,non-commercial
15.2588555858311,PRESERVED_SPECIMEN,French Guiana,Polypodiopsida,367,56,total
15.1920838183935,PRESERVED_SPECIMEN,United States,Florideophyceae,1718,261,non-commercial
15.1920838183935,PRESERVED_SPECIMEN,United States,Florideophyceae,1718,261,open commercial
15.1419558359621,HUMAN_OBSERVATION,Mexico,Mammalia,951,144,non-commercial
15.1338021737145,PRESERVED_SPECIMEN,Estonia,Insecta,10949,1657,non-commercial
15.1338021737145,PRESERVED_SPECIMEN,Estonia,Insecta,10949,1657,total
15.1315789473684,PRESERVED_SPECIMEN,United States,Jungermanniopsida,1216,184,non-commercial
15.1315789473684,PRESERVED_SPECIMEN,United States,Jungermanniopsida,1216,184,open commercial
15.1138406231276,PRESERVED_SPECIMEN,Cameroon,Magnoliopsida,6676,1009,open commercial
15.0812064965197,HUMAN_OBSERVATION,Mexico,Aves,1724,260,open commercial
15.0499286733238,PRESERVED_SPECIMEN,French Guiana,Liliopsida,1402,211,total
15.028901734104,PRESERVED_SPECIMEN,Cameroon,Polypodiopsida,346,52,open commercial
15.0127226463104,HUMAN_OBSERVATION,Italy,Mammalia,393,59,non-commercial
14.9571055576278,HUMAN_OBSERVATION,Brazil,Aves,2681,401,total
14.9450549450549,PRESERVED_SPECIMEN,Venezuela,Polypodiopsida,1365,204,total
14.8988350705089,HUMAN_OBSERVATION,Singapore,Insecta,1631,243,total
14.8988350705089,HUMAN_OBSERVATION,Singapore,Insecta,1631,243,non-commercial
14.8936170212766,HUMAN_OBSERVATION,New Zealand,Reptilia,141,21,non-commercial
14.8936170212766,HUMAN_OBSERVATION,New Zealand,Reptilia,141,21,total
14.8102815177479,PRESERVED_SPECIMEN,Peru,Polypodiopsida,1634,242,total
14.7335423197492,PRESERVED_SPECIMEN,Guyana,Polypodiopsida,638,94,total
14.7321428571429,HUMAN_OBSERVATION,United States,Polypodiopsida,1568,231,total
14.6718146718147,PRESERVED_SPECIMEN,Brazil,Demospongiae,259,38,total
14.6718146718147,PRESERVED_SPECIMEN,Brazil,Demospongiae,259,38,non-commercial
14.6718146718147,PRESERVED_SPECIMEN,Brazil,Demospongiae,259,38,open commercial
14.5985401459854,PRESERVED_SPECIMEN,Cameroon,Amphibia,274,40,non-commercial
14.5394006659267,HUMAN_OBSERVATION,Canada,Mammalia,901,131,total
14.4886363636364,PRESERVED_SPECIMEN,Papua New Guinea,Amphibia,352,51,non-commercial
14.4886363636364,PRESERVED_SPECIMEN,Papua New Guinea,Amphibia,352,51,total
14.429502516294,PRESERVED_SPECIMEN,United States,Magnoliopsida,36363,5247,open commercial
14.3518518518519,PRESERVED_SPECIMEN,Mayotte,Liliopsida,216,31,total
14.3518518518519,PRESERVED_SPECIMEN,Mayotte,Liliopsida,216,31,open commercial
14.3518518518519,PRESERVED_SPECIMEN,Mayotte,Liliopsida,216,31,non-commercial
14.3366619115549,PRESERVED_SPECIMEN,French Guiana,Liliopsida,1402,201,open commercial
14.3366619115549,PRESERVED_SPECIMEN,French Guiana,Liliopsida,1402,201,non-commercial
14.3101677507703,PRESERVED_SPECIMEN,Madagascar,Liliopsida,2921,418,open commercial
14.3101677507703,PRESERVED_SPECIMEN,Madagascar,Liliopsida,2921,418,non-commercial
14.3080531665364,HUMAN_OBSERVATION,United Kingdom,Aves,1279,183,non-commercial
14.2873303167421,PRESERVED_SPECIMEN,Turkey,Magnoliopsida,8840,1263,total
14.286729689388,PRESERVED_SPECIMEN,France,Magnoliopsida,14069,2010,total
14.2605633802817,PRESERVED_SPECIMEN,Mexico,Reptilia,1136,162,open commercial
14.2081447963801,PRESERVED_SPECIMEN,Turkey,Magnoliopsida,8840,1256,non-commercial
14.1891891891892,HUMAN_OBSERVATION,Taiwan,Reptilia,148,21,non-commercial
14.1891891891892,HUMAN_OBSERVATION,Taiwan,Reptilia,148,21,total
14.183891660727,PRESERVED_SPECIMEN,United Kingdom,Malacostraca,1403,199,total
14.140625,HUMAN_OBSERVATION,Colombia,Aves,2560,362,total
14.1052631578947,PRESERVED_SPECIMEN,Germany,Zygnematophyceae,475,67,total
14.0572721905137,PRESERVED_SPECIMEN,Peru,Magnoliopsida,20324,2857,total
14.0413399857448,PRESERVED_SPECIMEN,United Kingdom,Malacostraca,1403,197,open commercial
14.0413399857448,PRESERVED_SPECIMEN,United Kingdom,Malacostraca,1403,197,non-commercial
14.030612244898,HUMAN_OBSERVATION,United States,Polypodiopsida,1568,220,non-commercial
14,PRESERVED_SPECIMEN,Japan,Reptilia,200,28,total
13.9811398113981,PRESERVED_SPECIMEN,Brazil,Bryopsida,2439,341,open commercial
13.9811398113981,PRESERVED_SPECIMEN,Brazil,Bryopsida,2439,341,non-commercial
13.9489194499018,HUMAN_OBSERVATION,Canada,Aves,1018,142,open commercial
13.9303482587065,PRESERVED_SPECIMEN,Ecuador,Lycopodiopsida,201,28,total
13.8888888888889,PRESERVED_SPECIMEN,Comoros,Polypodiopsida,216,30,non-commercial
13.8888888888889,PRESERVED_SPECIMEN,Comoros,Polypodiopsida,216,30,total
13.8888888888889,PRESERVED_SPECIMEN,Comoros,Polypodiopsida,216,30,open commercial
13.8805970149254,PRESERVED_SPECIMEN,Germany,Actinopterygii,670,93,total
13.8461538461538,HUMAN_OBSERVATION,United States,Lycopodiopsida,325,45,total
13.8190954773869,HUMAN_OBSERVATION,Australia,Elasmobranchii,398,55,total
13.7055837563452,PRESERVED_SPECIMEN,France,Liliopsida,3152,432,non-commercial
13.6842105263158,PRESERVED_SPECIMEN,Jamaica,Demospongiae,190,26,total
13.6842105263158,PRESERVED_SPECIMEN,Jamaica,Demospongiae,190,26,non-commercial
13.6842105263158,PRESERVED_SPECIMEN,Jamaica,Demospongiae,190,26,open commercial
13.6363636363636,HUMAN_OBSERVATION,Norway,Arachnida,968,132,total
13.6265320836337,HUMAN_OBSERVATION,Tanzania,Aves,1387,189,total
13.6186770428016,HUMAN_OBSERVATION,Costa Rica,Amphibia,257,35,non-commercial
13.6186770428016,HUMAN_OBSERVATION,Costa Rica,Amphibia,257,35,total
13.5869565217391,PRESERVED_SPECIMEN,Kenya,Reptilia,368,50,total
13.5869565217391,PRESERVED_SPECIMEN,Kenya,Reptilia,368,50,non-commercial
13.5786802030457,PRESERVED_SPECIMEN,France,Liliopsida,3152,428,open commercial
13.5758651286602,HUMAN_OBSERVATION,Norway,Bryopsida,1127,153,total
13.5490984563497,HUMAN_OBSERVATION,Norway,Insecta,15418,2089,total
13.5467980295567,HUMAN_OBSERVATION,Zimbabwe,Aves,812,110,total
13.5467980295567,HUMAN_OBSERVATION,Zimbabwe,Aves,812,110,non-commercial
13.5384615384615,HUMAN_OBSERVATION,United States,Lycopodiopsida,325,44,non-commercial
13.5371179039301,PRESERVED_SPECIMEN,Indonesia,Lycopodiopsida,229,31,total
13.5084427767355,PRESERVED_SPECIMEN,Mexico,Amphibia,533,72,total
13.5,PRESERVED_SPECIMEN,Japan,Reptilia,200,27,non-commercial
13.5,PRESERVED_SPECIMEN,Japan,Reptilia,200,27,open commercial
13.4888438133874,PRESERVED_SPECIMEN,United Kingdom,Ostracoda,986,133,total
13.4888438133874,PRESERVED_SPECIMEN,United Kingdom,Ostracoda,986,133,open commercial
13.4888438133874,PRESERVED_SPECIMEN,United Kingdom,Ostracoda,986,133,non-commercial
13.4823359769286,HUMAN_OBSERVATION,Tanzania,Aves,1387,187,non-commercial
13.3587786259542,PRESERVED_SPECIMEN,United States,Leotiomycetes,1834,245,total
13.3514986376022,HUMAN_OBSERVATION,Ecuador,Aves,2202,294,total
13.3451957295374,PRESERVED_SPECIMEN,Jamaica,Agaricomycetes,562,75,total
13.3451957295374,PRESERVED_SPECIMEN,Jamaica,Agaricomycetes,562,75,open commercial
13.3451957295374,PRESERVED_SPECIMEN,Jamaica,Agaricomycetes,562,75,non-commercial
13.2841328413284,PRESERVED_SPECIMEN,Greenland,Liliopsida,271,36,non-commercial
13.2841328413284,PRESERVED_SPECIMEN,Greenland,Liliopsida,271,36,open commercial
13.2837407013815,HUMAN_OBSERVATION,Japan,Aves,941,125,non-commercial
13.2611637347767,PRESERVED_SPECIMEN,Taiwan,Insecta,8129,1078,total
13.2608695652174,PRESERVED_SPECIMEN,Tanzania,Polypodiopsida,460,61,total
13.2420091324201,PRESERVED_SPECIMEN,Jamaica,Polypodiopsida,876,116,non-commercial
13.2224861441013,HUMAN_OBSERVATION,Mexico,Agaricomycetes,2526,334,total
13.2173913043478,HUMAN_OBSERVATION,United States,Aves,3450,456,open commercial
13.2015306122449,PRESERVED_SPECIMEN,United States,Polypodiopsida,1568,207,non-commercial
13.1955484896661,PRESERVED_SPECIMEN,Mali,Liliopsida,629,83,total
13.1955484896661,PRESERVED_SPECIMEN,Mali,Liliopsida,629,83,open commercial
13.1955484896661,PRESERVED_SPECIMEN,Mali,Liliopsida,629,83,non-commercial
13.1828978622328,HUMAN_OBSERVATION,Mexico,Agaricomycetes,2526,333,non-commercial
13.1698455949137,HUMAN_OBSERVATION,Ecuador,Aves,2202,290,non-commercial
13.1455399061033,HUMAN_OBSERVATION,Botswana,Mammalia,213,28,non-commercial
13.1278538812785,PRESERVED_SPECIMEN,Jamaica,Polypodiopsida,876,115,open commercial
13.0681818181818,PRESERVED_SPECIMEN,Papua New Guinea,Amphibia,352,46,open commercial
13.0257801899593,HUMAN_OBSERVATION,Chile,Aves,737,96,non-commercial
13.0257801899593,HUMAN_OBSERVATION,Chile,Aves,737,96,total
12.9855715871254,HUMAN_OBSERVATION,Canada,Mammalia,901,117,non-commercial
12.9789065863108,PRESERVED_SPECIMEN,French Guiana,Magnoliopsida,4646,603,total
12.9554655870445,PRESERVED_SPECIMEN,France,Polypodiopsida,494,64,total
